accnum,latitude,longitude,day_of_week,day_of_year,day,year,month,hour,division,neighbourhood_id,is_major_arterial,is_dry,good_light,good_visibility,has_traffctl,is_intersection,has_rlc,pedestrian_accident
6000705795,43.783667,-79.366519,0,116,25,2016,4,15,33,47,1,1,1,1,1,0,0,1
6000707918,43.742284999999995,-79.222949,0,116,25,2016,4,21,43,139,1,0,0,0,0,0,0,1
6000746605,43.734460999999996,-79.419765,6,122,1,2016,5,20,32,39,1,0,0,0,0,0,0,1
6000754675,43.743109000000004,-79.218875,1,124,3,2016,5,5,43,139,1,1,0,1,0,0,0,1
6000755736,43.672746999999994,-79.288913,1,124,3,2016,5,9,55,63,0,1,1,1,0,0,0,1
6000775432,43.647834,-79.377361,4,127,6,2016,5,7,51,75,1,1,1,1,0,0,0,1
5001798933,43.756339000000004,-79.522502,0,292,19,2015,10,8,31,24,1,1,1,1,0,0,0,1
6000781338,43.758208,-79.425723,5,128,7,2016,5,1,32,38,1,1,0,1,0,0,0,1
6000846295,43.735991,-79.25098,1,138,17,2016,5,8,41,124,1,1,1,1,0,0,0,1
6000916730,43.742179,-79.595989,2,139,18,2016,5,4,23,1,1,1,0,1,0,0,0,1
6000852828,43.597373,-79.522662,2,139,18,2016,5,6,22,18,0,1,1,1,0,0,0,1
6000869081,43.69723,-79.442752,4,141,20,2016,5,14,13,107,1,1,0,1,1,0,0,1
6000883005,43.692256,-79.283344,6,143,22,2016,5,18,41,121,1,1,1,1,1,0,0,1
6000901714,43.638697,-79.436633,2,146,25,2016,5,15,14,85,0,1,1,1,0,0,0,1
6000917027,43.751013,-79.222255,4,148,27,2016,5,19,43,137,1,1,1,1,1,0,0,1
6000944060,43.699214000000005,-79.51984,1,152,31,2016,5,17,12,113,1,1,1,1,1,0,0,1
6000966179,43.646285,-79.559978,4,155,3,2016,6,21,22,14,1,1,0,1,1,0,1,1
6000970728,43.741285999999995,-79.303851,5,156,4,2016,6,15,41,119,0,1,1,1,0,0,0,1
6001001689,43.653781,-79.378536,3,161,9,2016,6,10,51,75,0,1,1,1,0,0,0,1
6001035774,43.640692,-79.392284,1,166,14,2016,6,14,52,77,0,1,1,1,0,0,1,1
6001039195,43.755103000000005,-79.247493,2,167,15,2016,6,3,43,127,1,1,0,1,0,0,0,1
6001043780,43.782927,-79.40105799999999,2,167,15,2016,6,16,32,51,1,1,1,1,0,0,0,1
6001053517,43.715674,-79.260387,4,169,17,2016,6,3,41,120,0,1,0,1,0,0,0,1
6001054585,43.681273,-79.4444,4,169,17,2016,6,8,13,92,1,1,1,1,0,0,0,1
6001084832,43.765277000000005,-79.218051,1,173,21,2016,6,16,43,137,0,1,1,1,0,0,0,1
6001088034,43.691016,-79.450549,2,174,22,2016,6,6,13,109,0,1,1,1,0,0,0,1
143335677,43.658259,-79.45298299999999,3,324,20,2014,11,12,11,88,0,1,1,1,1,0,0,1
4001727505,43.664590999999994,-79.355953,2,78,19,2014,3,6,55,70,0,1,0,1,0,0,0,1
5001804887,43.668135,-79.441852,1,293,20,2015,10,9,11,93,1,1,1,1,0,0,0,1
5001817289,43.788794,-79.331577,3,295,22,2015,10,9,33,46,0,1,1,1,1,0,0,1
5001824991,43.684897,-79.47280400000001,4,296,23,2015,10,14,12,110,1,1,1,1,1,0,0,1
5001826215,43.665644,-79.491969,4,296,23,2015,10,18,11,89,1,1,0,1,0,0,0,1
5001826352,43.81626,-79.211139,4,296,23,2015,10,19,42,131,0,1,0,1,1,0,0,1
5001835148,43.762576,-79.294696,6,298,25,2015,10,11,41,119,1,1,1,1,1,0,0,1
5001836357,43.742633000000005,-79.307399,6,298,25,2015,10,15,41,119,1,1,1,1,0,0,0,1
5001837340,43.737086,-79.246158,6,298,25,2015,10,19,43,138,1,1,0,1,1,0,1,1
5001851224,43.657641,-79.54221700000001,2,301,28,2015,10,6,22,10,1,0,0,0,0,0,0,1
5001866211,43.76184,-79.215839,4,303,30,2015,10,15,43,137,1,1,1,1,1,0,0,1
5001872803,43.792521,-79.245204,5,304,31,2015,10,16,42,128,1,1,1,1,0,0,0,1
5001873445,43.730368,-79.432338,5,304,31,2015,10,18,32,39,1,1,0,1,1,0,0,1
5001875429,43.659014,-79.34918499999999,6,305,1,2015,11,1,55,70,0,0,0,0,0,0,0,1
5001904834,43.774321,-79.389774,3,309,5,2015,11,20,33,52,1,1,0,1,1,0,0,1
5001905504,43.698043,-79.349742,3,309,5,2015,11,23,54,58,1,1,0,1,0,0,0,1
5001906446,43.709235,-79.505565,4,310,6,2015,11,6,12,28,1,0,0,0,1,0,0,1
5001919444,43.760302,-79.22298,6,312,8,2015,11,11,43,137,1,1,1,1,1,0,0,1
5001928023,43.619052,-79.499576,0,313,9,2015,11,20,22,17,0,1,0,1,0,0,0,1
5001940328,43.702868,-79.503825,2,315,11,2015,11,20,12,30,1,1,0,1,0,0,0,1
5001954714,43.699484999999996,-79.424945,5,318,14,2015,11,8,13,101,1,1,1,1,0,0,0,1
5001980850,43.743716,-79.219142,2,322,18,2015,11,17,43,139,1,0,0,0,0,0,0,1
5001982660,43.807318,-79.17554799999999,3,323,19,2015,11,4,42,131,1,0,0,0,1,0,0,1
5001983106,43.631471999999995,-79.53105500000001,3,323,19,2015,11,5,22,14,1,0,0,0,1,0,0,1
5002000710,43.689658,-79.477168,5,325,21,2015,11,21,12,110,1,0,0,0,0,0,0,1
5002013764,43.801421000000005,-79.263774,1,328,24,2015,11,6,42,129,1,0,0,0,1,0,0,1
5002027343,43.704074,-79.410945,3,330,26,2015,11,9,53,103,1,1,1,1,0,0,0,1
5002031524,43.639292,-79.460948,3,330,26,2015,11,22,11,87,1,1,0,1,0,0,0,1
5002032713,43.700984000000005,-79.42554799999999,4,331,27,2015,11,5,53,102,1,1,0,1,1,0,0,1
5002054157,43.726615,-79.431415,0,334,30,2015,11,17,32,39,1,1,0,1,0,0,0,1
5002054612,43.757376,-79.41370699999999,0,334,30,2015,11,18,32,38,0,1,0,1,1,0,0,1
5002061502,43.614207,-79.55614,1,335,1,2015,12,21,22,14,1,0,0,0,1,0,1,1
5002065903,43.719248,-79.429813,2,336,2,2015,12,14,32,39,1,1,1,1,1,0,1,1
5002075350,43.669455,-79.376643,4,338,4,2015,12,1,51,74,0,1,0,1,0,0,0,1
5002088367,43.644942,-79.397632,6,340,6,2015,12,2,14,77,1,1,0,1,1,0,0,1
5002094213,43.752082,-79.542362,0,341,7,2015,12,6,31,21,1,1,0,1,1,0,0,1
5002127671,43.652671000000005,-79.378078,5,346,12,2015,12,6,51,75,1,1,0,1,1,0,0,1
5002137387,43.723784,-79.456859,6,347,13,2015,12,20,32,31,1,1,0,1,0,0,0,1
5002181080,43.639392,-79.4248,0,348,14,2015,12,17,14,85,1,0,0,0,1,0,0,1
4001729186,43.664336,-79.355869,2,78,19,2014,3,6,55,70,0,1,0,1,0,0,0,1
4001748870,43.660632,-79.443607,5,81,22,2014,3,17,11,93,0,1,1,1,1,0,0,1
4001769884,43.647444,-79.375766,2,85,26,2014,3,9,51,77,0,1,1,1,1,0,0,1
4001784791,43.64741,-79.40281999999999,4,87,28,2014,3,16,14,77,1,1,1,1,0,0,0,1
4001787637,43.66664,-79.40385699999999,5,88,29,2014,3,2,53,79,1,1,0,1,1,0,0,1
5002186255,43.681204,-79.333614,0,355,21,2015,12,17,54,69,1,0,0,0,0,0,0,1
4001802886,43.727889000000005,-79.41790300000001,0,90,31,2014,3,17,32,39,1,1,1,1,1,0,0,1
4001819203,43.721377000000004,-79.505595,3,93,3,2014,4,9,31,26,1,1,1,1,0,0,0,1
4001829726,43.727645,-79.340846,4,94,4,2014,4,22,33,42,1,0,0,0,1,0,0,1
4001839979,43.687121000000005,-79.393695,6,96,6,2014,4,17,53,98,1,1,1,1,0,0,0,1
4001840034,43.646765,-79.53054399999999,6,96,6,2014,4,17,22,14,1,1,1,1,1,0,0,1
4001840724,43.708693,-79.376323,6,96,6,2014,4,20,53,56,1,1,0,1,1,0,0,1
4001851906,43.720853999999996,-79.257076,1,98,8,2014,4,15,41,124,1,1,1,1,0,0,0,1
4001933544,43.742125,-79.309787,0,111,21,2014,4,22,41,119,1,1,0,1,1,0,0,1
4001938263,43.648532,-79.371936,1,112,22,2014,4,17,51,77,0,1,1,1,0,0,0,1
141945030,43.652541,-79.39986,2,113,23,2014,4,17,14,78,1,1,0,1,0,0,0,1
4001968230,43.758047999999995,-79.51343100000001,6,117,27,2014,4,10,31,25,1,1,1,1,1,0,0,1
4001981966,43.655112,-79.398898,1,119,29,2014,4,14,52,78,1,0,1,0,0,0,0,1
142049204,43.652262,-79.401134,5,130,10,2014,5,2,14,78,1,1,0,1,0,0,0,1
4002056901,43.726924,-79.457614,6,131,11,2014,5,10,32,31,1,1,1,1,1,0,1,1
4002067851,43.792792,-79.20698900000001,0,132,12,2014,5,23,43,135,0,0,0,0,0,0,0,1
4002084310,43.65631,-79.45244100000001,2,134,14,2014,5,19,11,86,1,0,0,0,1,0,1,1
4002098742,43.653201,-79.379573,5,137,17,2014,5,17,51,75,1,1,1,1,0,0,0,1
4002166140,43.783312,-79.205303,1,147,27,2014,5,21,43,135,0,1,0,1,0,0,0,1
4002177658,43.643874,-79.378192,3,149,29,2014,5,14,52,77,1,1,1,1,0,0,0,1
4002199854,43.734919,-79.256099,6,152,1,2014,6,19,41,124,1,1,1,1,0,0,0,1
4002204042,43.662653999999996,-79.332813,0,153,2,2014,6,12,55,70,0,1,1,1,1,0,0,1
142211983,43.763236,-79.397456,1,154,3,2014,6,12,32,51,0,1,1,1,0,0,0,1
4002255654,43.667227000000004,-79.312595,0,160,9,2014,6,17,55,63,1,1,1,1,1,0,0,1
4002267356,43.664590999999994,-79.355953,2,162,11,2014,6,11,55,70,0,1,1,1,0,0,0,1
4002285719,43.681292,-79.47643599999999,4,164,13,2014,6,21,12,111,1,1,0,1,0,0,0,1
4002360451,43.767053999999995,-79.415736,1,175,24,2014,6,20,32,37,0,0,0,0,0,0,0,1
4002396674,43.767928000000005,-79.401332,6,180,29,2014,6,21,32,51,0,1,0,1,0,0,0,1
4002453551,43.74536,-79.29472700000001,1,189,8,2014,7,7,41,119,1,1,1,1,1,0,0,1
142471584,43.656863,-79.452602,3,191,10,2014,7,19,11,88,0,1,1,1,0,0,1,1
4002482864,43.754336,-79.298351,5,193,12,2014,7,14,41,119,1,1,1,1,1,0,0,1
142510103,43.704775,-79.368121,2,197,16,2014,7,16,53,56,0,1,1,1,1,0,0,1
4002555153,43.670752,-79.388912,2,204,23,2014,7,11,53,95,0,1,1,1,0,0,0,1
142586405,43.73503,-79.617862,0,209,28,2014,7,5,23,1,1,0,0,0,1,0,0,1
4002589073,43.738406,-79.434238,0,209,28,2014,7,15,32,38,1,1,1,1,0,0,0,1
4002625418,43.746352,-79.482951,5,214,2,2014,8,23,31,26,1,1,0,1,0,0,0,1
4002642659,43.80778,-79.215602,1,217,5,2014,8,19,42,132,0,1,1,1,1,0,0,1
5002187382,43.75545,-79.438464,0,355,21,2015,12,21,32,34,1,0,0,0,1,0,1,1
5002192601,43.703573999999996,-79.452411,1,356,22,2015,12,18,13,31,1,1,0,1,0,0,0,1
5002201232,43.741103,-79.319248,3,358,24,2015,12,8,33,43,1,1,1,1,1,0,0,1
5002206137,43.645293,-79.413158,4,359,25,2015,12,8,14,82,1,1,1,1,1,0,0,1
5002211839,43.643721,-79.4211,5,360,26,2015,12,16,14,82,1,1,1,1,0,0,0,1
143339762,43.758047999999995,-79.51343100000001,4,325,21,2014,11,6,31,25,1,1,0,1,1,0,0,1
3001877674,43.757044,-79.34135,3,283,10,2013,10,8,33,45,1,1,0,0,1,0,0,1
4002664969,43.758174,-79.233073,5,221,9,2014,8,2,43,137,1,1,0,1,0,0,0,1
5002212262,43.669928000000006,-79.431537,5,360,26,2015,12,17,14,93,1,1,0,1,0,0,0,1
5002234344,43.66318,-79.37305,2,364,30,2015,12,18,51,73,0,1,0,1,1,0,0,1
5002235651,43.682341,-79.328265,2,364,30,2015,12,23,54,65,1,1,0,1,0,0,0,1
6000004050,43.700301,-79.38695799999999,4,1,1,2016,1,19,53,99,1,1,0,1,1,0,0,1
6000014911,43.764497999999996,-79.280681,6,3,3,2016,1,19,41,126,1,1,0,1,0,0,0,1
6000023068,43.809794000000004,-79.366794,1,5,5,2016,1,6,33,48,1,1,0,1,0,0,0,1
6000026380,43.726217999999996,-79.294696,1,5,5,2016,1,16,41,120,1,1,1,1,0,0,0,1
6000044562,43.708762,-79.376354,4,8,8,2016,1,13,53,56,1,0,1,1,1,0,0,1
6000063108,43.823989000000005,-79.24780600000001,0,11,11,2016,1,16,42,131,1,1,0,1,0,0,0,1
6000071039,43.816190999999996,-79.32454200000001,1,12,12,2016,1,21,42,116,1,0,0,0,1,0,0,1
6000081215,43.64667,-79.406566,3,14,14,2016,1,13,14,82,1,1,1,1,1,0,0,1
6000087893,43.711028000000006,-79.377147,4,15,15,2016,1,14,53,56,1,0,1,1,1,0,0,1
6000089379,43.676741,-79.463107,4,15,15,2016,1,18,12,91,0,0,0,0,0,0,0,1
6000094182,43.674310999999996,-79.430805,5,16,16,2016,1,15,13,94,0,1,1,1,0,0,0,1
6000101056,43.775892999999996,-79.320316,6,17,17,2016,1,19,42,118,1,1,0,1,0,0,0,1
6000125863,43.751845,-79.543529,3,21,21,2016,1,19,31,21,1,1,0,1,0,0,0,1
6000143502,43.741782,-79.225154,6,24,24,2016,1,21,43,139,1,1,0,1,1,0,0,1
6000148806,43.707946,-79.34135,0,25,25,2016,1,19,53,55,1,1,0,1,1,0,0,1
6000164025,43.636099,-79.54007299999999,3,28,28,2016,1,9,22,14,1,1,1,1,1,0,0,1
6000168422,43.790312,-79.125896,3,28,28,2016,1,21,43,131,0,0,0,0,0,0,0,1
6000179020,43.664706,-79.437427,5,30,30,2016,1,17,14,93,1,1,0,1,0,0,0,1
6000197047,43.747023,-79.515086,1,33,2,2016,2,16,31,25,1,1,1,1,1,0,0,1
6000243323,43.789603,-79.413997,2,41,10,2016,2,9,32,50,0,0,1,1,1,0,0,1
6000261829,43.760237,-79.50360400000001,5,44,13,2016,2,10,31,27,1,1,1,1,0,0,0,1
6000291466,43.693529999999996,-79.297221,3,49,18,2016,2,13,54,61,0,1,1,1,1,0,0,1
6000294353,43.640776,-79.438091,3,49,18,2016,2,22,11,86,0,1,0,1,0,0,0,1
6000307200,43.620642,-79.527904,6,52,21,2016,2,1,22,14,1,1,0,1,0,0,0,1
6000310754,43.710601000000004,-79.579601,6,52,21,2016,2,17,23,1,1,1,1,1,0,0,0,1
6000324191,43.653796,-79.42245799999999,1,54,23,2016,2,21,14,81,0,1,0,1,0,0,0,1
6000332112,43.792651,-79.354724,3,56,25,2016,2,9,33,48,1,0,1,0,1,0,0,1
6000334615,43.750346,-79.570171,3,56,25,2016,2,16,31,21,0,1,1,1,0,0,0,1
6000365779,43.689437,-79.348338,0,60,29,2016,2,19,54,59,0,1,0,1,0,0,0,1
6000359502,43.717261,-79.59259300000001,0,60,29,2016,2,19,23,1,0,1,0,1,0,0,0,1
6000362720,43.679812,-79.416972,1,61,1,2016,3,11,13,96,1,0,1,0,1,0,0,1
5000375108,43.760417,-79.570071,2,63,4,2015,3,19,31,21,0,1,0,1,1,0,0,1
4003340766,43.682761,-79.463321,4,325,21,2014,11,10,12,110,0,1,1,1,1,0,0,1
1380043,43.652556,-79.432552,3,283,10,2013,10,21,14,83,1,1,0,1,1,0,0,1
4003369105,43.744338,-79.299014,1,329,25,2014,11,18,41,119,1,1,0,1,0,0,0,1
4002712534,43.78575,-79.289455,5,228,16,2014,8,5,42,128,1,1,0,1,1,0,0,1
5000406927,43.689231,-79.332736,1,69,10,2015,3,6,54,59,0,0,0,1,0,0,0,1
1386873,43.683932,-79.32088,4,284,11,2013,10,9,54,66,1,1,1,1,1,0,0,1
1386767,43.679190000000006,-79.47034000000001,4,284,11,2013,10,15,12,91,0,1,1,1,0,0,0,1
1380288,43.686984,-79.48952,4,284,11,2013,10,18,12,115,1,1,1,1,1,0,0,1
1387956,43.760314,-79.222965,0,287,14,2013,10,18,43,137,1,1,1,1,1,0,0,1
1381541,43.731745000000004,-79.267787,6,293,20,2013,10,4,41,124,1,1,0,1,0,0,0,1
1385893,43.704264,-79.426135,6,293,20,2013,10,20,53,102,1,1,0,1,0,0,0,1
1385964,43.730326,-79.468089,0,294,21,2013,10,20,32,26,1,0,0,0,1,0,0,1
1383954,43.677890000000005,-79.443042,2,303,30,2013,10,4,13,92,1,0,0,0,0,0,0,1
1388238,43.688437,-79.30054,3,304,31,2013,10,20,54,62,1,0,0,0,0,0,0,1
1384646,43.659845000000004,-79.36409,4,305,1,2013,11,5,51,72,1,0,0,0,0,0,0,1
1388623,43.644187,-79.37833,4,305,1,2013,11,22,52,77,1,1,0,1,0,0,0,1
1388613,43.808814,-79.26276700000001,6,307,3,2013,11,9,42,129,1,1,1,1,1,0,0,1
1385276,43.705802,-79.325069,6,307,3,2013,11,16,54,54,0,1,1,1,0,0,0,1
3000935041,43.658202,-79.38976600000001,3,311,7,2013,11,9,52,76,1,1,1,1,0,0,0,1
130927832,43.663043,-79.40209499999999,3,311,7,2013,11,11,52,79,1,1,1,1,1,0,0,1
3013932599,43.772868,-79.166332,4,312,8,2013,11,7,43,136,0,1,1,1,1,0,0,1
3000936395,43.664359000000005,-79.38718,4,312,8,2013,11,19,52,76,1,1,0,1,0,0,0,1
3000972719,43.651686,-79.56978199999999,3,318,14,2013,11,19,22,13,0,1,0,1,0,0,0,1
977199,43.687509999999996,-79.396922,4,319,15,2013,11,14,53,97,1,1,1,1,0,0,0,1
3000986891,43.668279999999996,-79.447078,6,321,17,2013,11,4,13,93,0,0,0,0,0,0,0,1
3001002195,43.719775,-79.300586,1,323,19,2013,11,18,41,120,1,1,0,1,1,0,0,1
3001013927,43.646437,-79.37678100000001,3,325,21,2013,11,16,51,77,1,1,0,1,0,0,0,1
131031283,43.796965,-79.424747,6,328,24,2013,11,15,32,36,1,1,0,1,1,0,0,1
3001047627,43.660418,-79.375896,2,331,27,2013,11,11,51,73,1,1,1,1,1,0,0,1
3001061187,43.782489,-79.407451,4,333,29,2013,11,15,32,50,0,1,1,1,0,0,0,1
3000108221,43.694541,-79.486064,0,336,2,2013,12,2,12,112,1,1,0,1,1,0,0,1
3000777885,43.698107,-79.52325,1,337,3,2013,12,7,23,8,1,1,1,1,1,0,0,1
5000777885,43.698177,-79.523266,1,337,3,2013,12,7,23,8,1,1,1,1,1,0,0,1
3001085931,43.71091,-79.286075,1,337,3,2013,12,18,41,120,1,1,0,1,1,0,0,1
131086760,43.633544,-79.570766,1,337,3,2013,12,21,22,12,1,1,0,1,1,0,0,1
3001089776,43.670024,-79.413135,2,338,4,2013,12,11,14,95,1,1,1,1,1,0,0,1
131092293,43.795355,-79.415706,2,338,4,2013,12,18,32,50,0,1,0,1,0,0,0,1
131098349,43.651168,-79.411594,3,339,5,2013,12,17,14,81,1,1,0,1,0,0,0,1
142723300,43.702246,-79.296924,6,229,17,2014,8,23,54,54,0,1,0,1,1,0,0,1
4003375177,43.686999,-79.28593000000001,2,330,26,2014,11,18,41,122,0,1,0,1,0,0,0,1
5000407299,43.763490999999995,-79.30125699999999,1,69,10,2015,3,8,41,119,1,1,1,1,0,0,0,1
4003389037,43.675101,-79.391025,4,332,28,2014,11,22,53,95,0,1,0,1,0,0,0,1
142723818,43.656085,-79.36225400000001,0,230,18,2014,8,1,51,73,1,1,0,1,0,0,0,1
4003393065,43.698043,-79.349742,5,333,29,2014,11,13,54,58,1,1,1,1,0,0,0,1
4003410596,43.728434,-79.280307,1,336,2,2014,12,13,41,120,0,1,1,1,1,0,0,1
4000047040,43.698161,-79.38646999999999,0,342,8,2014,12,17,53,99,1,1,0,1,1,0,0,1
5000047040,43.698104,-79.38644000000001,0,342,8,2014,12,17,53,99,1,1,0,1,1,0,0,1
4003469913,43.811907,-79.357539,4,346,12,2014,12,7,33,48,1,0,1,1,1,0,0,1
143474139,43.694125,-79.328006,4,346,12,2014,12,18,54,59,0,1,0,1,1,0,0,1
4003482087,43.649316999999996,-79.420772,6,348,14,2014,12,3,14,81,1,1,0,1,0,0,0,1
4003487975,43.637614,-79.537021,0,349,15,2014,12,7,22,14,0,0,0,1,1,0,0,1
4003498144,43.666213,-79.37830699999999,1,350,16,2014,12,18,51,71,1,0,0,0,1,0,0,1
4003498374,43.677890000000005,-79.443042,1,350,16,2014,12,18,13,92,1,0,0,0,1,0,0,1
4003498466,43.735346,-79.561374,1,350,16,2014,12,19,23,3,1,0,0,0,1,0,0,1
143507481,43.788577000000004,-79.44666600000001,3,352,18,2014,12,8,32,36,1,1,1,1,0,0,0,1
4003516677,43.816252,-79.22759599999999,4,353,19,2014,12,17,42,132,0,1,0,1,1,0,0,1
4003518072,43.743121,-79.582706,4,353,19,2014,12,22,23,2,1,1,0,1,0,0,0,1
4003523985,43.758887,-79.257114,5,354,20,2014,12,23,43,127,1,1,0,1,1,0,0,1
4003527031,43.662436,-79.423229,6,355,21,2014,12,14,14,80,1,1,1,1,0,0,0,1
4003538995,43.698161,-79.38646999999999,1,357,23,2014,12,16,53,99,1,0,0,0,1,0,0,1
4003541767,43.797381,-79.312274,2,358,24,2014,12,6,42,117,1,0,0,0,1,0,0,1
4003544666,43.82297,-79.272441,2,358,24,2014,12,18,42,130,0,0,0,0,1,0,0,1
4003563376,43.777014,-79.31548599999999,6,362,28,2014,12,18,42,118,1,1,0,1,0,0,0,1
4003564717,43.784529,-79.16874200000001,0,363,29,2014,12,2,43,133,0,1,0,1,1,0,0,1
5000020238,43.657664000000004,-79.408206,6,4,4,2015,1,19,14,79,1,0,0,0,1,0,1,1
5000193520,43.714556,-79.400028,6,18,18,2015,1,11,53,99,1,0,1,1,0,0,0,1
5000144020,43.651801,-79.43634300000001,6,25,25,2015,1,7,11,83,0,1,1,1,1,0,0,1
5000204308,43.700907,-79.515689,0,26,26,2015,1,4,12,113,0,1,0,1,0,0,0,1
5000160956,43.765433,-79.29131600000001,2,28,28,2015,1,6,41,126,1,1,0,1,0,0,0,1
5000163823,43.80704,-79.288791,2,28,28,2015,1,14,42,129,1,1,1,1,1,0,0,1
5000212905,43.720403999999995,-79.257442,3,36,5,2015,2,17,41,124,1,0,0,1,0,0,0,1
5000232686,43.679061,-79.339809,0,40,9,2015,2,6,55,69,0,0,0,1,1,0,0,1
5000275153,43.812129,-79.301936,0,47,16,2015,2,6,42,130,1,1,0,1,1,0,0,1
5000276965,43.69015,-79.475055,0,47,16,2015,2,14,12,110,1,1,1,1,0,0,0,1
5000286208,43.657740000000004,-79.370799,2,49,18,2015,2,1,51,73,0,0,0,1,0,0,0,1
5000296206,43.64646,-79.403751,3,50,19,2015,2,16,14,77,1,1,1,1,1,0,0,1
5000304693,43.774501,-79.2522,5,52,21,2015,2,4,43,137,1,1,0,1,1,0,0,1
4002735710,43.809722,-79.290012,1,231,19,2014,8,21,42,129,1,1,0,1,0,0,0,1
5000423922,43.735575,-79.253146,3,71,12,2015,3,19,41,124,1,1,0,1,1,0,0,1
5000456484,43.708281,-79.479152,2,77,18,2015,3,10,12,30,1,1,1,1,0,0,1,1
142740894,43.723372,-79.302089,2,232,20,2014,8,16,41,120,1,1,1,1,1,0,0,1
4002803822,43.682711,-79.41811700000001,5,242,30,2014,8,1,13,96,1,1,0,1,0,0,0,1
4002804562,43.670558,-79.476505,5,242,30,2014,8,4,12,90,1,1,0,1,0,0,0,1
4002809837,43.668566,-79.48337099999999,5,242,30,2014,8,22,11,90,0,1,0,1,0,0,0,1
4002811941,43.658865999999996,-79.349849,6,243,31,2014,8,8,55,70,1,1,1,1,1,0,0,1
4002835706,43.684466,-79.49882099999999,2,246,3,2014,9,17,12,115,1,1,1,1,0,0,0,1
4002857314,43.683928,-79.320888,5,249,6,2014,9,17,54,64,1,1,1,1,1,0,0,1
4002864815,43.779761,-79.415561,6,250,7,2014,9,21,32,51,1,1,0,1,1,0,0,1
4002874669,43.663241,-79.467639,1,252,9,2014,9,11,11,90,0,1,1,1,1,0,0,1
142879736,43.655387,-79.379863,2,253,10,2014,9,6,51,75,0,1,0,1,0,0,0,1
4002884654,43.74536,-79.29472700000001,2,253,10,2014,9,20,41,119,1,0,0,0,1,0,0,1
4002929082,43.791945,-79.358073,2,260,17,2014,9,16,33,47,1,1,1,1,1,0,0,1
142937129,43.687525,-79.396793,3,261,18,2014,9,20,53,97,1,1,0,1,0,0,0,1
4002952213,43.792398999999996,-79.44574300000001,6,264,21,2014,9,7,32,36,1,0,1,0,1,0,0,1
142962876,43.63745,-79.434711,0,265,22,2014,9,20,14,85,1,1,0,1,1,0,0,1
4002979452,43.648215,-79.370921,3,268,25,2014,9,9,51,77,1,1,1,1,1,0,1,1
4002986275,43.710574,-79.39389399999999,4,269,26,2014,9,9,53,104,0,1,1,1,1,0,0,1
4003015546,43.656806,-79.375659,1,273,30,2014,9,15,51,75,1,1,1,1,0,0,0,1
143015764,43.672331,-79.468509,1,273,30,2014,9,16,12,90,1,1,1,1,0,0,0,1
4003056806,43.650778,-79.38659200000001,1,280,7,2014,10,9,52,76,1,0,0,0,1,0,1,1
4003072697,43.761679,-79.347186,3,282,9,2014,10,12,33,45,1,1,1,1,1,0,0,1
4003074555,43.637053,-79.436572,3,282,9,2014,10,17,14,85,1,1,0,1,0,0,0,1
143084786,43.716307,-79.443202,5,284,11,2014,10,10,32,32,1,1,1,1,1,0,0,1
4003112757,43.735224,-79.279865,3,289,16,2014,10,6,41,125,1,1,0,1,1,0,0,1
143117140,43.725833,-79.303104,3,289,16,2014,10,19,41,119,1,0,0,0,0,0,0,1
4003148755,43.653887,-79.463695,1,294,21,2014,10,19,11,87,1,0,0,0,0,0,0,1
4003154882,43.773245,-79.246219,2,295,22,2014,10,18,43,137,1,1,0,1,1,0,0,1
4003167923,43.671721000000005,-79.49255699999999,4,297,24,2014,10,17,12,111,0,1,0,1,0,0,0,1
4003235849,43.717486,-79.448962,6,306,2,2014,11,10,32,31,0,1,0,1,1,0,0,1
4003224177,43.703459,-79.413883,6,306,2,2014,11,12,53,101,1,1,1,1,1,0,0,1
4003249661,43.684535,-79.474925,3,310,6,2014,11,11,12,110,0,1,1,1,1,0,0,1
143250160,43.736033,-79.258769,3,310,6,2014,11,12,41,138,1,1,1,1,1,0,0,1
4003253640,43.651315999999994,-79.397403,3,310,6,2014,11,23,52,78,1,0,0,0,0,0,0,1
4003257164,43.809378,-79.35948499999999,4,311,7,2014,11,12,33,48,1,1,1,1,0,0,0,1
4003258482,43.773486,-79.230685,4,311,7,2014,11,17,43,137,1,1,0,1,1,0,0,1
5000518760,43.794638,-79.4192,3,78,19,2015,3,16,32,50,1,1,1,1,0,0,0,1
5000466893,43.692526,-79.343501,4,79,20,2015,3,5,54,58,0,1,0,1,0,0,0,1
5000471839,43.681033,-79.428859,4,79,20,2015,3,20,13,94,1,1,0,1,1,0,0,1
5000513611,43.724711,-79.302638,4,86,27,2015,3,20,41,119,1,1,0,1,0,0,0,1
5000516992,43.74869,-79.454883,5,87,28,2015,3,12,32,33,0,1,1,1,1,0,0,1
5000549380,43.777117,-79.347888,3,92,2,2015,4,19,33,47,1,0,0,0,1,0,0,1
5000560313,43.665820000000004,-79.352763,5,94,4,2015,4,20,55,68,0,0,0,0,0,0,0,1
5000560374,43.678931,-79.496852,5,94,4,2015,4,20,12,111,1,0,0,0,1,0,0,1
5000573038,43.689421,-79.412998,1,97,7,2015,4,9,53,101,0,1,1,1,1,0,0,1
5000580621,43.713267,-79.45858299999999,2,98,8,2015,4,14,32,31,1,0,1,0,1,0,0,1
5000591639,43.689288,-79.296764,4,100,10,2015,4,11,54,62,1,1,1,1,0,0,0,1
